Ticker,CompanyName,Notes,naics_orig,naics,Sector,Industry,@@@GLASSDOOR@@@,TotalReviews,OverallRating,Culture_Values,WorkLifeBalance,SeniorManagement,Compensation_Benefits,CareerOpportunities,Recommend,PositiveBusinessOutlook,TotalCEORatings,CEOApproval,TotalInterviews,PositiveInterviewExperience,NeutralInterviewExperience,NegativeInterviewExperience,InterviewDifficulty,TotalBenefitRatings,BenefitRating,@@@MINDSET_CODING@@@,xOTIOverall,OTI_Coded,OTI1_H,OTI2_H,OTI3_H,OTI4_H,OTI5_H,OTI6_H,OTI7_H,OTI8_H,rOTI2_H,Performance_H,Growth_H,TheBest_H,Motivated_H,Geniuses_H,WorkHard_H,Products_H,Clients_H,Competitors_H,Employees_H,Diversity_H,OTI1_S,OTI2_S,OTI3_S,OTI4_S,OTI5_S,OTI6_S,OTI7_S,OTI8_S,Performance_S,Growth_S,TheBest_S,Motivated_S,Geniuses_S,WorkHard_S,Products_S,Clients_S,Competitors_S,Employees_S,Diversity_S,rOTI5_H,rOTI7_H,rOTI2_S,rOTI5_S,rOTI7_S,xOTI_H,xOTI_S,diff_OTI_HvsS,VAR00001,xPerformance,xGrowth,xTheBest,xMotivated,xGeniuses,xWorkHard,xProducts,xClients,xCompetitors,xEmployees,xDiversity,xOTI_Dweck,@@@Compustat@@@,conm_2013,conm_2014,gvkey_2013,gvkey_2014,datadate_2013,datadate_2014,fyear_2013,fyear_2014,indfmt_2013,consol_2013,popsrc_2013,curcd_2013,fyr_2013,fyr_2014,emp_2013,emp_2014,gp_2013,gp_2014,sale_2013,sale_2014,ni_2013,ni_2014,revt_2013,revt_2014,at_2013,at_2014,dltt_2013,dltt_2014,ebit_2013,ebit_2014,seq_2013,seq_2014,teq_2013,teq_2014,xrd_2013,xrd_2014,costat_2013,costat_2014,spcsrc_2013,spcsrc_2014,DIV_str_C,DIV_str_E,DIV_str_H,DIV_con_A,DIV_con_C,DIV_con_D,DIV_str_num,DIV_con_num,CGOV_str_num,CGOV_con_num,CGOV_con_K,CGOV_con_L,CGOV_con_M,CGOV_str_G,CGOV_str_H,YEAR,CompanyAge,CompFounded,InsidersControl,InsidersPctg,DirectorsInside,DirectorsInsidePct,DirectorsOutside,DirectorsOver10YrsTenure,DirectorsOver10YrsTenurePct,DirectorsOver15YrsTenure,DirectorsOver15YrsTenurePct,DirectorsProblem,DirectorsProblemPct,DirectorsWomen,DirectorsWomenPct,DirectorsTotal,CEOCompensationYear,Tenure,CEOBaseSalary,CEOSharesHeld,CEOBonus,CEOTotAnnComp,CEOAllOtherCompensation,@@@@@@,ROE_2013,ROS_2013,xLogRev13,xLogRev14,xLogEmp13,xLogEmp14,xLogAt13,xLogAt14,xRisk13,xRisk14,xRD_intensity13,xRD_intensity14,xOTI_1SD,xEChange,@@@Process@@@,xOTI,xLEmp13,xLEmp14,xLRev13,xLAt13,CompAge,Overall,Culture,Reviews,ID,Exclude,filter_$,ZxOTIOverall,ZOverallRating
CTL,CenturyLink, ,517110,517110,51,telecommunications, ,2325,3,2.8,3.2,2.4,3.2,2.7,49,31,926,56,412,64,18,17,2.7,329,3.6, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,4,5,0,5,0,6,1,6,6,1,6,1,6,4,3,2,4,0,4,1,3,0,4,1,6,6,6,6,6,6,6,0, ,2,4,1,4.5,0,4.5,2.5,4,0,4.5,0.5,6, ,CENTURYLINK INC,CENTURYLINK INC,2884,2884,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,47,45,10603,10235,18095,18031,-239,772,18095,18031,51787,50147,20181,20121,2891,2628,17191,15023,17191,15023, , ,A,A,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,2013,45,1968,No,0.004,1,0.076923,10,7,0.538462,5,0.384615,0,0,2,0.153846,13,2012,21,1047606, ,0,2918834,103392, ,0.168169391,-0.013208069,9.803390936,9.799847778,3.871201011,3.828641396,10.85489443,10.82271397,0.389692394,0.401240353, , ,1,-2, ,6,3.871201011,3.828641396,9.803390936,10.85489443,45,3,2.8,2325,150,0,1,1.131632194,-0.892842749
CF,CF Industries Holdings, ,325311,325311,31,chemicals, ,61,3.6,3.1,3.2,2.8,3.8,2.8,60,40,26,54,19,52,15,31,2.6,10,3.9, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,2,1,0,5,1,6,1,6,6,1,6,1,6,4,3,1,5,0,5,3,2,0,1,0,6,6,6,6,6,6,6,0, ,2,4,0.5,5,0,5,2.5,1.5,0,3,0.5,6, ,CF INDUSTRIES HOLDINGS INC,CF INDUSTRIES HOLDINGS INC,163946,163946,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,2.9,2.3,2930.8,2171,5474.7,4743.2,1464.6,1390.3,5474.7,4743.2,10678.1,11338.2,3098.1,4592.5,2370,1586.4,5076.1,4209.7,5438.4,4572.5, , ,A,A,B+,B+,0,0,0,0,1,1,0,2,0,0,0,0,0, , ,2013,67,1946,No,0,1,0.125,5,0,0,0,0,0,0,0,0,8,2012,10,1050000, ,0,3836118,161118, ,0.435789938,0.267521508,8.607892759,8.464467292,1.360976553,1.193922468,9.275950194,9.335932835,0.290135886,0.405046656, , ,1,-0.6, ,6,1.360976553,1.193922468,8.607892759,9.275950194,67,3.6,3.1,61,419,0,1,1.131632194,0.641382581
--,CH2M Hill,not publicly traded, , ,23,"engineering, construction", ,1009,3.1,3.3,3.4,2.5,3.1,3,54,34,347,50,177,72,15,11,2.8,118,3.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.1,3.3,1009,415,3,0, ,-0.637138528
SCHW,Charles Schwab, ,523920,523920,52,securities, ,1717,3.5,3.8,3.7,3.2,3.4,3.3,66,62,982,87,473,63,22,14,3,287,3.8, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,0,5,0,1,0,6,1,6,6,1,6,1,6,3,4,1,5,1,4,1,3,0,2,0,6,6,6,6,6,6,6,0, ,1.5,4.5,0.5,5,0.5,4.5,0.5,4,0,1.5,0,6, ,SCHWAB (CHARLES) CORP,SCHWAB (CHARLES) CORP,13988,13988,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,13.8,14.6,1978,2379,5539,6083,1071,1321,5539,6083,143642,154642,1897,1542,1776,2180,10381,11803,10381,11803, , ,A,A,B,B,0,0,1,0,0,0,1,0,1,0,0,0,0, ,1,2013,40,1973,No,0.148,2,0.166667,10,8,0.666667,6,0.5,0,0,2,0.166667,12,2012,5,983333, ,0,3732432,57224, ,0.171081784,0.193356201,8.619569258,8.713253274,2.694627181,2.747270914,11.87507937,11.94886805,0.013206444,0.009971418, , ,1,0.8, ,6,2.694627181,2.747270914,8.619569258,11.87507937,40,3.5,3.8,1717,488,0,1,1.131632194,0.385678359
CHTR,Charter Communications, ,515210,515210,51,telecommunications, ,1152,3,2.8,2.8,2.5,3.6,3,53,44,469,58,307,65,18,15,2.5,247,4, ,4, ,2,5,2,2,5,2,5,2,2,2,3,1,4,1,4,5,4,1,3,0,6,1,6,6,1,6,1,6,4,3,1,4,1,4,5,3,0,2,0,2,2,6,6,6,2,6,4,1,3,3,1,4,1,4,5,3.5,0.5,2.5,0,4, ,CHARTER COMMUNICATIONS INC,CHARTER COMMUNICATIONS INC,126136,126136,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,21.6,23.2,2855,3132,8155,9108,-169,-183,8155,9108,17295,24550,14181,21023,956,1033,151,146,151,146, , ,A,A,D,D,0, ,0,0,1,1,0,2,0,0,0,0,0,0, ,2013,20,1993,No,0.4777,1,0.090909,5,1,0.090909,0,0,2,0.181818,0,0,11,2012,1,1756307, ,0,5278498,220512, ,6.331125828,-0.020723483,9.006386515,9.116908427,3.117949906,3.186352633,9.758172721,10.10846713,0.819947962,0.856334012, , , ,1.6, ,4,3.117949906,3.186352633,9.006386515,9.758172721,20,3,2.8,1152,340,0,1,-0.219014023,-0.892842749
CHK,Chesapeake Energy, ,211111,211111,21,"mining, crude-oil production", ,312,3.6,3.3,3.8,3,4.2,3.3,70,43,138,78,78,62,19,18,2.8,53,4.5, ,3, ,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,4,0,0,2,0,1,6,1,1,6,1,6,1,5,1,3,1,2,1,5,1,0,2,0,5,5,1,1,1,5,1,4,1,3,2.5,2,2.5,1.5,2.5,4.5,0.5,0,2,0,3, ,CHESAPEAKE ENERGY CORP,CHESAPEAKE ENERGY CORP,27786,27786,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,10.8,5.5,5921,6844,17506,20951,724,1917,17506,20951,41782,40751,12917,11184,2561,3607,15995,16903,18140,18205, , ,A,A,B-,B-,0,0,1,0,1,1,1,2,0,1,0,0,1,0, ,2013,24,1989,No,0,1,0.111111,8,0,0,0,0,0,0,0,0,9,2012,24,975000, ,750,1696775,721025, ,0.141179713,0.041357249,9.770298958,9.949941657,2.468099531,1.871802177,10.6402209,10.61523566,0.309152267,0.274447253, , , ,-5.3, ,3,2.468099531,1.871802177,9.770298958,10.6402209,24,3.6,3.3,312,223,0,1,-0.894337132,0.641382581
CVX,Chevron, ,324110,324110,31,petroleum refining, ,1919,3.8,3.8,3.9,3.1,4,3.4,78,39,884,83,480,74,18,7,2.8,269,4.3, ,1.5,0,2,5,2,2,5,2,5,2,2,4,1,4,1,4,1,2,1,0,3,0,1,6,1,1,6,1,6,1,5,0,4,0,4,0,3,1,0,2,0,2,2,1,1,1,2,1,1, ,4.5,0.5,4,0.5,4,0.5,2.5,1,0,2.5,0,1.5, ,CHEVRON CORP,CHEVRON CORP,2991,2991,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,64.6,64.7,47770,42998,211664,192308,21423,19241,211664,192308,253753,266026,20057,24028,27213,19726,149113,155028,150427,156191,750,707,A,A,A-,A-,0,1,1,0,0,0,2,0,0,1,0,0,1,0, ,2013,87,1926,No,0,2,0.181818,9,1,0.090909,0,0,0,0,2,0.181818,11,2012,3,1670833, ,0,5376268,225435, ,0.180905024,0.101212299,12.26275539,12.16685353,4.183575696,4.185098925,12.44411663,12.49134933,0.07904143,0.090321999,0.003543352,0.003676394,0,0.1, ,1.5,4.183575696,4.185098925,12.26275539,12.44411663,87,3.8,3.8,1919,3,0,1,-1.907321795,1.152791025
CHSCP,CHS,more than 1 series; ** Not on glassdoor**, , ,42,wholesalers: food and grocery, , , , , , , , , , , , , , , , , , , , ,5,1,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,3,2,0,2,0,5,2,5,5,2,5,2,5,2,4,0,2,0,3,1,2,0,0,0,5,5,5,5,5,5,5,0, ,1.5,4,0.5,3,0.5,3.5,2,2,0,1,0,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , ,69,2,0,0.456309086, 
CB,Chubb, ,524126,524126,52,insurance: property and casualty (stock), ,621,3.3,3.1,3.3,2.8,3.2,3,54,50,51,66,140,61,21,16,2.8,91,3.9, ,1.125,0,1,6,1,1,6,1,6,1,1,5,0,5,0,5,0,5,3,1,4,0,2,5,1,1,6,1,6,1,5,3,4,2,4,3,5,4,1,3,0,1,1,2,1,1,1,1.25,0.25, ,5,1.5,4.5,1,4.5,1.5,5,3.5,1,3.5,0,1.25, ,CHUBB CORP,CHUBB CORP,3024,3024,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,10.2,10.2,3704,3319,13898,14056,2345,2100,13898,14056,50433,51286,3300,3300,3450,3070,16097,16296,16097,16296, , ,A,A,A,A,0,1,1,0,0,0,2,0,0,0,0,0,0, ,0,2013,46,1967,No,0,1,0.083333,11,7,0.583333,3,0.25,0,0,2,0.166667,12,2012,11,1325000, ,0,4390412,317312, ,0.214325651,0.168729314,9.539500224,9.55080463,2.415913778,2.415913778,10.828401,10.84517309,0.065433347,0.064345045, , ,0,0, ,1.125,2.415913778,2.415913778,9.539500224,10.828401,46,3.3,3.1,621,202,0,1,-2.160567961,-0.125730084
CI,Cigna, ,524114,524114,52,health care: insurance and managed care, ,1522,3.4,3.4,3.4,3,3.4,3.3,67,57,736,87,527,61,24,14,2.9,259,3.3, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,2,3,0,0,1,6,1,6,6,1,6,1,6,2,5,1,4,0,4,2,1,0,3,1,6,6,6,6,6,6,6,0, ,1,5,0.5,4.5,0,4.5,2,2,0,1.5,1,6, ,CIGNA CORP,CIGNA CORP,2547,2547,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,36.5,37.2,3998,4157,32380,34914,1476,2102,32380,34914,54336,55896,5014,5005,3401,3569,10567,10774,10581,10789,0,0,A,A,A-,A-,0,1,1,0,0,0,2,0,0,0,0,0,0,0, ,2013,27,1982,No,0.01,1,0.090909,10,0,0,0,0,0,0,2,0.181818,11,2012,4,1014615, ,0,3717355,110740, ,0.321425196,0.045583694,10.38529623,10.46064317,3.624340933,3.642835516,10.90294227,10.9312481,0.09227768,0.089541291,0,0,1,0.7, ,6,3.624340933,3.642835516,10.38529623,10.90294227,27,3.4,3.4,1522,103,0,1,1.131632194,0.129974138
CSCO,Cisco Systems, ,334210,334210,31,network and other communications equipment, ,11996,3.8,3.7,3.9,3.2,3.8,3.4,78,53,2278,85,2700,69,19,10,3,1174,4.1, ,5.5,1,5,2,5,5,2,5,2,5,5,2,3,2,4,1,4,4,4,1,2,0,6,1,6,6,1,6,1,6,1,4,0,2,0,2,2,0,0,1,0,5,5,6,6,6,5,6,1, ,1.5,3.5,1,3,0.5,3,3,2,0.5,1.5,0,5.5, ,CISCO SYSTEMS INC,CISCO SYSTEMS INC,20779,20779,7/31/2013,7/31/2014,2013,2014,INDL,C,D,USD,7,7,75.049,74.042,31458,30366,48607,47142,9990,7854,48607,47142,101191,105134,12928,20401,11553,10841,59120,56654,59128,56661,5942,6294,A,A,B+,B+,0,1,1,0,0,0,2,0,0,1,0,0,1, , ,2013,25,1984,No,0,1,0.076923,10,7,0.538462,3,0.230769,3,0.230769,3,0.230769,13,2012,18,375000, ,0,4339401,11025, ,0.195389663,0.205525953,10.79152283,10.7609196,4.331377869,4.318047957,11.5247651,11.56299101,0.127758397,0.194047596,0.122245767,0.133511518, ,-1.007, ,5.5,4.331377869,4.318047957,10.79152283,11.5247651,25,3.8,3.7,11996,60,0,1,0.79397064,1.152791025
C,Citigroup, ,522291,522291,52,commercial banks, ,7370,3.5,3.3,3.3,2.9,3.3,3.3,70,53,2278,88,2185,64,23,11,2.9,868,3.8, ,2.375, ,2,5,2,2,5,2,5,2,2,4,1,4,1,4,1,1,4,0,2,1,2,5,3,3,4,3,4,3,5,1,4,2,3,2,4,2,0,3,1,2,2,2,3,3,2,2.75,0.75, ,4.5,1,4,1.5,3.5,1.5,2.5,3,0,2.5,1,2.25, ,CITIGROUP INC,CITIGROUP INC,3243,3243,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,251,241,33691,31400,92543,90572,13673,7313,92543,90572,1880382,1842530,177692,192010,30388,27811,204339,210534,206133,212045, , ,A,A,B-,B-,0,1,1,1,0,0,2,1,0,1,0,0,1, ,0,2013,11,1998,No,0.0019,1,0.076923,11,0,0,0,0,2,0.153846,3,0.230769,13,2012,5,1750000, ,2661333,5556101,15000, ,0.147419385,0.147747534,11.43542868,11.41390039,5.529429088,5.488937726,14.44698551,14.42665019,0.09449782,0.104209972, , ,0,-10, ,2.375,5.529429088,5.488937726,11.43542868,14.44698551,11,3.5,3.3,7370,26,0,1,-1.316414075,0.385678359
CLF,Cliff Natural Resources, ,212210,212210,21,"mining, crude-oil production", ,67,3.2,3,3.2,2.7,4,2.9,43,19,24,56,2,100,0,0,3,9,4.7, ,5.5,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,3,2,0,5,1,5,2,5,5,2,5,2,5,3,4,1,4,0,3,3,2,0,1,0,6,6,5,5,5,6,5,1, ,1.5,4.5,0.5,4.5,0,4,3,2,0,3,0.5,5.5, ,CLIFFS NATURAL RESOURCES INC,CLIFFS NATURAL RESOURCES INC,3107,3107,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,7.138,5.386,1572.7,-8001,5691.4,4623.7,413.5,-7224.2,5691.4,4623.7,13121.9,3164,3189.5,3055.1,705.2,-8722.5,6069.5,-1431.3,6884.3,-1734.3, , ,A,A,B,B,0,0,0,0,0,1,0,1,0,0,0,0,0, , ,2013,5,2008,No,0,1,0.111111,8,1,0.111111,0,0,0,0,3,0.333333,9,2012,7,1000000, ,0,1052731,52731, ,0.102435978,0.072653477,8.646711543,8.438950529,2.09654445,1.854108094,9.482037869,8.059592329,0.243066934,0.965581542, , , ,-1.752, ,5.5,2.09654445,1.854108094,8.646711543,9.482037869,5,3.2,3,67,424,0,1,0.79397064,-0.381434306
CLX,Clorox, ,325612,325612,31,household and personal products, ,605,4.2,4.3,4.5,4,3.8,3.8,87,83,192,99,132,64,23,12,3.1,66,4.1, ,5.5,1,5,2,5,5,2,5,2,5,5,1,4,1,4,1,4,3,2,0,3,0,6,1,6,6,1,6,1,6,2,4,2,4,1,4,5,2,0,1,0,5,5,6,6,6,5,6,1, ,1.5,4,1.5,4,1,4,4,2,0,2,0,5.5, ,CLOROX CO/DE,CLOROX CO/DE,3121,3121,6/30/2013,6/30/2014,2013,2014,INDL,C,D,USD,6,6,8.4,8.2,2583,2529,5623,5591,572,558,5623,5591,4311,4258,2170,1595,966,958,146,154,146,154,130,125,A,A,A,A,0,1,1,0,0,0,2,0,0,0,0,0,0, , ,2013,96,1913,No,0.027,1,0.090909,9,3,0.272727,2,0.181818,0,0,2,0.181818,11,2012,7,1154423, ,0,4229503,334860, ,6.616438356,0.101725058,8.634620608,8.628913441,2.240709689,2.219203484,8.368925175,8.356554845,0.503363489,0.374589009,0.023119331,0.02235736, ,-0.2, ,5.5,2.240709689,2.219203484,8.634620608,8.368925175,96,4.2,4.3,605,461,0,1,0.79397064,2.175607911
CMS,CMS Energy, ,22111,22111,22,utilities: gas and electric, ,9,3.5,3.5,3.5,2.9,3.6,3,67,41,5,60,5,75,0,25,2.4,1,4, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,2,1,0,5,0,6,1,6,6,1,6,1,6,2,5,1,4,0,4,1,0,0,5,2,6,6,6,6,6,6,6,0, ,1,5,0.5,4.5,0,4.5,1.5,0.5,0,5,1,6, ,CMS ENERGY CORP,CMS ENERGY CORP,3439,3439,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,7.781,7.747,1770,1846,6566,7179,452,477,6566,7179,17416,19185,7239,8139,1142,1161,3491,3707,3491,3707, , ,A,A,B,B,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,2013,127,1886,No,0,1,0.090909,9,4,0.363636,1,0.090909,0,0,1,0.090909,11,2012,3,1045000, ,0,2155828,13578, ,0.327126898,0.068839476,8.789660098,8.878915377,2.172590296,2.168710784,9.765144603,9.861884003,0.415652274,0.424237686, , ,1,-0.034, ,6,2.172590296,2.168710784,8.789660098,9.765144603,127,3.5,3.5,9,406,0,1,1.131632194,0.385678359
KO,Coca-Cola, ,312111,312111,31,beverages, ,3635,3.5,3.2,3,2.7,3.5,3.1,65,46,37,79,886,68,20,10,2.8,377,3.8, ,5.375,1,5,2,5,5,2,5,2,5,5,2,3,2,3,2,4,2,2,0,0,0,5,1,6,5,1,6,1,6,2,4,0,4,0,4,0,0,0,2,0,5,5,6,6,6,5,5.75,0.75, ,2,3.5,1,3.5,1,4,1,1,0,1,0,5.25, ,COCA-COLA CO,COCA-COLA CO,3144,3144,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,130.6,129.2,30341,30013,46854,45998,8584,7098,46854,45998,90055,92023,19154,19063,11128,10559,33173,30320,33440,30561, , ,A,A,A,A,1,1,1,0,0,0,3,0,0,0,0,0,0, , ,2013,123,1886,No,0.0582,1,0.058824,14,7,0.411765,6,0.352941,1,0.058824,4,0.235294,17,2012,5,1550000, ,0,8513816,963816, ,0.33277512,0.18320741,10.75479166,10.7363532,4.879767019,4.86907173,11.40817587,11.42979382,0.212692244,0.207154733, , , ,-1.4, ,5.375,4.879767019,4.86907173,10.75479166,11.40817587,123,3.5,3.2,3635,57,0,1,0.709555251,0.385678359
COKE,Coca-Cola Enterprises, ,312111,312111,31,beverages, ,406,3.3,3.3,3.2,2.8,3.4,3,64,40,94,67,87,62,21,15,2.9,50,3.9, ,5.5,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,0,2,0,4,1,5,2,5,5,2,5,2,5,4,3,3,4,2,3,1,0,0,4,2,6,6,5,5,5,6,5,1, ,2,4,1.5,4.5,1,4,0.5,1,0,4,1.5,5.5, ,COCA-COLA BTLNG CONS,COCA-COLA BTLNG CONS,3138,3138,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,6.7,7.3,716.978,765.636,1641.331,1746.369,27.675,31.354,1641.331,1746.369,1276.156,1433.076,437.616,497.363,85.661,85.967,191.32,183.609,259.926,256.943, , ,A,A,B,B,0, ,0,0,0,0,0,0,0,0,0,0,0, , ,2013,111,1902,Yes,0.8553,4,0.333333,6,7,0.583333,3,0.25,1,0.083333,3,0.25,12,2012,19,883877, ,0,2525256,670886, ,0.329559182,0.016861316,7.403262777,7.465294054,2.041220329,2.116255515,7.151607713,7.267578462,0.342917324,0.347059751, , , ,0.6, ,5.5,2.041220329,2.116255515,7.403262777,7.151607713,111,3.3,3.3,406,339,0,1,0.79397064,-0.125730084
CTSH,Cognizant Technology Solutions, ,541512,541512,54,information technology services, ,16884,3.6,3.5,3.3,2.9,3.1,3.4,77,63,10168,93,4004,74,13,12,2.8,708,3.5, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,0,5,0,4,0,6,1,6,6,1,6,1,6,3,4,1,4,0,3,0,2,0,3,0,6,6,6,6,6,6,6,0, ,1.5,4.5,0.5,4.5,0,4,0,3.5,0,3.5,0,6, ,COGNIZANT TECH SOLUTIONS,COGNIZANT TECH SOLUTIONS,111864,111864,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,171.4,211.5,3577.72,4121.563,8843.189,10262.681,1228.578,1439.267,8843.189,10262.681,8208.914,11718.916,0,937.5,1677.91,1884.878,6135.791,7740.218,6135.791,7740.218, , ,A,A,B+,B+,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,2013,19,1994,No,0.0093,2,0.2,8,5,0.5,0,0,0,0,1,0.1,10,2012,6,590000, ,0,1017467,21687, ,0.273462704,0.138929293,9.087402837,9.236269391,5.149817358,5.358941988,9.012975916,9.368959567,0,0.079998867, , ,1,40.1, ,6,5.149817358,5.358941988,9.087402837,9.012975916,19,3.6,3.5,16884,352,0,1,1.131632194,0.641382581
CL,Colgate-Palmolive, ,325620,325620,31,household and personal products, ,710,3.8,3.9,3.7,3.4,3.9,3.4,80,59,379,90,188,72,18,8,2.9,53,4.1, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,1,2,0,3,0,6,1,6,6,1,6,1,6,1,5,1,4,0,4,1,2,0,3,1,6,6,6,6,6,6,6,0, ,0.5,5,0.5,4.5,0,4.5,1,2,0,3,0.5,6, ,COLGATE-PALMOLIVE CO,COLGATE-PALMOLIVE CO,3170,3170,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,37.4,37.7,10655,10548,17420,17277,2241,2180,17420,17277,13876,13459,4749,5644,4130,4186,2305,1145,2536,1385,267,277,A,A,A+,A+,0,1,1,0,0,0,2,0,0,0,0,0,0, , ,2013,60,1953,No,0,1,0.1,8,3,0.3,2,0.2,1,0.1,2,0.2,10,2012,6,1204067, ,0,5617580,272793, ,1.628548896,0.128645235,9.76537425,9.757131416,3.64805746,3.6558396,9.537916008,9.507403306,0.342245604,0.419347648,0.01532721,0.016032876,1,0.3, ,6,3.64805746,3.6558396,9.76537425,9.537916008,60,3.8,3.9,710,165,0,1,1.131632194,1.152791025
CMCSA,Comcast, ,515210,515210,51,telecommunications, ,6193,3.4,3.3,3.2,3,3.7,3.3,66,60,2923,79,1684,59,21,19,2.6,1185,4.2, ,4.5, ,4,3,4,4,3,4,3,4,4,2,3,2,3,2,3,1,1,0,2,1,5,2,5,5,2,5,2,5,3,2,2,3,1,3,1,2,0,4,1,4,4,5,5,5,4,5,1, ,2.5,2.5,2,3,1.5,3,1,1.5,0,3,1,4.5, ,COMCAST CORP,COMCAST CORP,3226,3226,12/31/2013,12/31/2014,2013,2014,INDL,C,D,USD,12,12,136,139,21508,23160,64657,68775,6816,8380,64657,68775,158813,159339,44567,44017,13637,15141,50694,52711,51058,53068, , ,A,A,A,A,0,1,1,0,0,0,2,0,0,0,0,0,0,0, ,2013,50,1963,No,0.3347,2,0.181818,8,6,0.545455,2,0.181818,1,0.090909,1,0.090909,11,2012,11,2800761, ,0,15500399,3667183, ,0.267088409,0.10541782,11.07685165,11.13859559,4.919980926,4.941642423,11.97548269,11.97878929,0.280625641,0.276247497, , , ,3, ,4.5,4.919980926,4.941642423,11.07685165,11.97548269,50,3.4,3.3,6193,46,0,1,0.118647531,0.129974138
CMC,Commercial Metals, ,423510,423510,42,metals, ,93,3.9,3.9,3.8,3.3,4,3.5,80,74,40,98,12,45,45,9,2.5,12,3.9, ,6,1,6,1,6,6,1,6,1,6,6,0,5,0,5,0,5,1,1,0,3,0,6,1,6,6,1,6,1,6,4,3,1,3,0,3,1,2,0,4,0,6,6,6,6,6,6,6,0, ,2,4,0.5,4,0,4,1,1.5,0,3.5,0,6, ,COMMERCIAL METALS,COMMERCIAL METALS,3246,3246,8/31/2013,8/31/2014,2013,2014,INDL,C,D,USD,8,8,9.411,9.293,798.885,831.663,6889.575,7039.959,77.315,115.551,6889.575,7039.959,3494.801,3688.52,1278.814,1281.042,198.484,229.725,1269.999,1348.48,1270.155,1348.591, , ,A,A,B-,B-,0,0,0,0,0,0,0,0,0,0,0,0,0, , ,2013,94,1915,No,0.009,1,0.1,9,1,0.1,0,0,0,0,1,0.1,10,2012,2,748846, ,126800,1574823,75977, ,0.156267542,0.011222027,8.837764679,8.859357625,2.342862939,2.331464053,8.159031715,8.212980573,0.365918975,0.347305152, , ,1,-0.118, ,6,2.342862939,2.331464053,8.837764679,8.159031715,94,3.9,3.9,93,335,0,1,1.131632194,1.408495246
